TransactionAmount_log,TransactionType,Channel,LoginAttempts,AccountBalance,AmountBalanceRatio,Cluster
5.064934067503635,Credit,Branch,1.0,13964.31,0.00036270564514131196,0
4.982030037085921,Debit,Online,1.0,867.3199999999997,0.005744165979200498,0
6.4680402826740995,Debit,ATM,1.0,1035.8599999999997,0.00624412592692821,0
7.239602551210425,Debit,Branch,1.0,13347.69,0.0005423861770246299,0
5.342669124118537,Debit,Online,1.0,8478.9,0.0006301134727521147,0
4.557029810660157,Debit,Branch,1.0,11088.95,0.0004109523273763292,0
5.69204721843778,Debit,ATM,1.0,6280.66,0.0009062816994451018,0
3.441379171294987,Debit,ATM,1.0,481.1300000000001,0.007152701289231256,0
4.727830198723979,Credit,ATM,1.0,1122.8799999999997,0.004210450091478847,0
5.199822119798937,Debit,Branch,1.0,8431.23,0.0006167335157264502,0
2.6885275346133466,Credit,Online,1.0,8342.79,0.00032225760622202207,0
4.5802625502819065,Debit,Branch,1.0,7182.22,0.0006377223964569825,0
4.386392092183521,Debit,Online,1.0,1692.15,0.0025922005095180265,0
4.625364893273611,Debit,ATM,1.0,1695.5699999999997,0.0027279114948193725,0
4.323072491830211,Debit,Online,1.0,6264.21,0.0006901225360946583,0
3.7052448082002005,Debit,Branch,1.0,8497.34,0.0004360476111582878,0
4.608763721498222,Debit,ATM,1.0,1272.12,0.003622900136382259,0
4.827113016725782,Debit,Online,1.0,3959.62,0.0012190849164123232,0
6.058959630803939,Debit,ATM,1.0,476.1899999999996,0.0127238279484895,1
4.903272775767756,Credit,Online,1.0,1872.2200000000003,0.0026189618611942704,0
5.408919122875832,Debit,Online,1.0,3117.39,0.0017350793846371796,0
5.3796208176120714,Credit,Online,1.0,1841.69,0.00292102406898509,0
1.9878743481543455,Debit,Branch,5.0,7697.68,0.0002582433081336306,0
6.7180827700211,Debit,ATM,1.0,7580.59,0.0008862216225940479,0
6.033973118557441,Debit,Online,1.0,7936.91,0.0007602420990734026,0
4.886280713056833,Debit,Branch,1.0,6642.33,0.0007356275152026622,0
5.317433483740267,Credit,Branch,1.0,7642.25,0.000695794233863008,0
5.596160143762447,Debit,ATM,1.0,136.73999999999978,0.040925553193809576,1
5.27734906011184,Debit,Online,4.0,319.84000000000015,0.01649996579569579,0
4.929786706232935,Credit,Online,1.0,12662.66,0.0003893168343959757,0
6.57053276097022,Debit,Branch,1.0,8126.06,0.0008085754671968222,0
5.871610618632502,Debit,ATM,1.0,705.75,0.008319674982110071,0
6.230973452508456,Debit,Branch,1.0,5331.57,0.0011686939217730023,0
5.364760323096751,Debit,Branch,1.0,7645.47,0.0007016913705888647,0
5.901047376983519,Debit,ATM,1.0,8119.73,0.0007267541380049326,0
5.278726716783033,Debit,ATM,1.0,6101.15,0.0008652019236999858,0
5.4450549226596205,Debit,Branch,1.0,2561.42,0.002125795427012163,0
6.6070284930095475,Credit,Branch,1.0,11905.64,0.0005549494603405607,0
5.969602300250847,Credit,ATM,1.0,7095.88,0.0008412772341485487,0
5.493184892510509,Debit,Online,1.0,4382.73,0.0012533705915055812,0
5.494665095075083,Credit,ATM,1.0,1328.73,0.004135275861214052,0
4.912875449645338,Debit,ATM,1.0,1278.0,0.0038441904926772253,0
4.436751534363128,Debit,Branch,5.0,1749.79,0.0025355908619666316,0
5.270637797441294,Debit,Branch,1.0,2929.51,0.001799153372898367,0
6.427070812128133,Debit,Branch,1.0,8926.38,0.0007200086498812971,0
6.654448868020438,Credit,Online,1.0,5977.59,0.0011132327356040352,0
5.589381214346226,Debit,ATM,1.0,7676.92,0.0007280760010975099,0
5.039546637590676,Debit,ATM,1.0,4657.7,0.00108198180165953,0
6.854291209112812,Debit,Branch,1.0,5579.11,0.0012285635538843262,0
1.8115620965242347,Debit,Branch,1.0,3293.01,0.0005501234726052106,0
4.788407989566399,Debit,ATM,1.0,7998.25,0.000598681960374557,0
7.000972360693271,Debit,Online,1.0,1093.8900000000003,0.006400069806549899,0
4.793473814459594,Debit,Branch,1.0,3435.34,0.001395341891765647,0
4.685828089005546,Debit,Online,1.0,344.0699999999997,0.01361882201003263,1
4.761489940243045,Debit,ATM,1.0,3897.17,0.00122178143120311,0
6.0845905250974655,Debit,ATM,1.0,5358.95,0.0011354072206488826,0
6.519574925104157,Debit,Online,1.0,627.79,0.010384961412405058,1
5.6937321388027,Debit,Branch,1.0,7418.82,0.0007674713955591228,0
5.704082429665199,Credit,Branch,1.0,5615.26,0.0010158180439844605,0
6.136689799260761,Credit,Branch,1.0,1995.1800000000003,0.0030757574751439395,0
4.620255823406132,Debit,ATM,1.0,453.3900000000003,0.010190466978530497,0
4.458408804592688,Debit,ATM,1.0,2173.76,0.0020510124413875663,0
4.391481793444637,Debit,Branch,1.0,6452.14,0.0006806240709972128,0
6.658639859679173,Credit,Online,1.0,7713.67,0.0008632259170639023,0
5.959406123414093,Debit,Online,1.0,5528.36,0.0010779699808646714,0
5.113492679535963,Debit,Online,1.0,9939.94,0.0005144389885185876,0
2.727199019940971,Debit,ATM,1.0,7016.99,0.00038865653505856237,0
5.454423276523579,Credit,Branch,1.0,2661.3,0.0020495334146926427,0
7.121704693456404,Credit,Branch,1.0,9410.17,0.000756809355564846,0
4.53571292097287,Debit,Branch,1.0,2026.3199999999997,0.0022383991279613445,0
5.686873656253288,Debit,Branch,1.0,7371.85,0.0007714310052771714,0
4.922313968589491,Debit,Online,1.0,264.8299999999999,0.01858669323177474,1
5.529667154409346,Debit,Online,1.0,10001.66,0.000552874938201138,0
3.9351534228170006,Credit,ATM,1.0,7752.14,0.0005076215629253975,0
3.109060958860994,Debit,Branch,1.0,9594.11,0.0003240593404558287,0
4.307841736484505,Debit,Branch,1.0,1329.4099999999999,0.003240416227109217,0
4.265914077990263,Debit,ATM,1.0,11624.93,0.00036696256046186027,0
6.5371117991493355,Debit,ATM,1.0,168.84000000000015,0.03871779080259783,1
6.614765813872392,Debit,Online,1.0,160.5699999999997,0.04119552727054367,1
4.018363041199472,Debit,ATM,1.0,7135.64,0.0005631398222442426,0
4.0082418631686885,Debit,Branch,1.0,469.1400000000003,0.008543807526879279,0
4.686473637052126,Debit,Online,1.0,7517.5,0.0006234085316995678,0
6.416912004923377,Debit,ATM,4.0,919.8400000000001,0.006976117591011916,0
5.396487090320281,Debit,ATM,1.0,8013.63,0.0006734135579406094,0
5.245443876940969,Debit,Branch,1.0,5077.06,0.0010331656267485384,0
4.548811452318707,Debit,Online,1.0,2791.2,0.0016296974248771415,0
5.623728655809825,Credit,Branch,1.0,1777.38,0.0031640553262704996,0
5.934338485685865,Debit,Branch,1.0,7749.14,0.0007658060746979791,0
2.300583090323373,Debit,Online,1.0,4516.76,0.000509343664556643,0
6.548677450427094,Debit,Online,1.0,2016.02,0.0032483196845387676,0
2.915064370486536,Debit,ATM,1.0,1959.52,0.0014876420605480162,0
5.714260718943828,Debit,Online,5.0,3876.61,0.0014740354894978742,0
6.095238805324437,Debit,Branch,1.0,1790.27,0.003404647793528927,0
6.437591636935036,Debit,ATM,1.0,711.4700000000003,0.009048296677197896,0
6.1012378122498845,Debit,ATM,3.0,12154.66,0.0005019669667641366,0
4.165268900558799,Debit,ATM,1.0,1546.2200000000003,0.0026938397514946807,0
5.85177135236965,Debit,ATM,1.0,7208.15,0.0008118270780115341,0
4.289774274968795,Credit,Online,1.0,9267.32,0.00046289264587478715,0
2.1400661634962708,Debit,Online,1.0,6485.78,0.0003299628053211705,0
5.334938550003682,Debit,ATM,1.0,3984.38,0.001338963289144696,0
6.049992855547051,Debit,ATM,1.0,412.77999999999975,0.014656700556064719,1
3.6065842113871063,Credit,Online,1.0,4795.65,0.0007520532589714332,0
4.4953553199808844,Credit,Branch,1.0,246.5699999999997,0.018231558259166374,1
7.267036822785819,Debit,ATM,1.0,1058.1300000000006,0.006867810971032813,0
4.003872659058025,Credit,ATM,2.0,2564.62,0.0015611952878229383,0
3.1552968432253294,Debit,Online,1.0,6631.5,0.0004758043946655891,0
5.81678372540998,Debit,Online,1.0,1661.6800000000003,0.003500543862480429,0
5.76916439003684,Credit,Online,1.0,5504.01,0.0010481747653139787,0
4.9788005705762375,Debit,ATM,1.0,312.1899999999996,0.015947982224159295,1
5.85707564406933,Credit,Branch,1.0,2445.58,0.002394963830284405,0
5.90593389149099,Debit,ATM,1.0,10862.99,0.0005436747977757917,0
4.606269581431392,Debit,Online,1.0,5414.87,0.000850670391243103,0
6.292217077749175,Debit,ATM,1.0,3919.44,0.0016053867587582842,0
5.246971439196448,Debit,Branch,1.0,7315.34,0.0007172559907257531,0
7.256784065420216,Debit,ATM,1.0,3740.73,0.0019399379440425467,0
6.566869316186371,Debit,ATM,1.0,465.6300000000001,0.014103192054146571,1
5.735539506269393,Debit,Online,1.0,9992.36,0.000573992480882276,0
5.122057401132677,Debit,ATM,1.0,5141.19,0.0009962785660774412,0
0.6881346387364013,Debit,ATM,1.0,4317.85,0.0001593697415927472,0
6.226912092878356,Debit,ATM,5.0,5326.68,0.0011690043503415236,0
4.213312081286144,Debit,Branch,1.0,1636.3199999999997,0.0025748704906641546,0
5.413563854552423,Debit,Branch,1.0,7932.41,0.0006824614278071535,0
6.493678194025409,Debit,Online,1.0,3927.69,0.0016533072095872524,0
6.4549784133227215,Debit,ATM,1.0,588.5,0.010968527465270609,1
5.661222860237405,Credit,Branch,1.0,8517.95,0.00066462269210746,0
5.780620051380789,Credit,Branch,1.0,2401.59,0.0024069970525270267,0
6.485367791678024,Debit,Branch,1.0,6776.41,0.0009570506789992141,0
5.06871550517278,Debit,Branch,1.0,5529.92,0.0009165983423217445,0
4.803201036487226,Debit,Branch,1.0,9009.42,0.0005331309936140944,0
5.5442786031426925,Debit,Branch,1.0,5994.87,0.0009248371696370006,0
6.680804489324974,Debit,Online,1.0,5468.58,0.0012216707974142742,0
5.012300573415317,Debit,ATM,1.0,5677.52,0.0008828327462368133,0
1.486139696089607,Credit,Online,1.0,14180.21,0.0001048037861279558,0
4.23685634351072,Credit,Online,1.0,9895.1,0.0004281772133187425,0
6.203385358399711,Debit,Branch,1.0,2232.84,0.0027782489378535553,0
3.6524747722201365,Debit,ATM,1.0,7739.54,0.0004719240125665952,0
4.852030263919617,Credit,Branch,5.0,431.15999999999985,0.011253433212515918,0
4.583844399273339,Debit,ATM,1.0,6044.93,0.0007582956956114595,0
6.107757584379,Debit,ATM,1.0,922.1900000000005,0.0066231010793571556,0
7.0188314292358465,Debit,ATM,1.0,447.52999999999975,0.0156834880996138,1
2.2669579153508947,Debit,Online,1.0,10778.35,0.00021032513467744924,0
4.198254025612612,Debit,Online,1.0,7513.79,0.0005587398670460651,0
6.2930680156820555,Debit,Online,1.0,2051.25,0.003067918593871536,0
5.89860885258863,Debit,ATM,1.0,1038.9099999999994,0.005677689937129253,0
4.188138441508461,Credit,Branch,1.0,6854.61,0.0006109958759882546,0
5.88382365559059,Debit,ATM,1.0,619.8599999999997,0.009492181549996932,0
5.125153747538848,Debit,Branch,1.0,11320.83,0.0004527189037851812,0
4.811452380226889,Debit,Branch,1.0,14510.8,0.0003315773341391625,0
4.931375613110624,Debit,Online,1.0,5103.67,0.0009662410800678057,0
6.283424954419326,Debit,Online,1.0,13793.53,0.0004555342217995588,0
6.141865347775507,Debit,Online,1.0,2403.39,0.002555500916527468,0
5.771877165121539,Debit,Online,1.0,3075.97,0.0018764413063585349,0
5.37495428108674,Debit,Online,1.0,7835.4,0.0006859833934561165,0
6.493784096580028,Debit,Branch,1.0,414.4300000000003,0.015669194065498056,1
5.848777079554101,Debit,Branch,1.0,6116.8,0.0009561824940415159,0
4.973556285854835,Debit,ATM,1.0,6067.62,0.0008196881620559653,0
3.7739097032985116,Debit,Branch,1.0,7341.43,0.0005140564853574844,0
6.970025604708262,Credit,Online,1.0,1240.71,0.0056177717635085105,0
6.296722504799114,Debit,ATM,1.0,1454.08,0.004330382444428632,0
3.7273787532645466,Debit,Branch,1.0,1476.9099999999999,0.00252376837672033,0
4.797772052189602,Debit,Branch,2.0,1943.13,0.0024690947348798755,0
6.213947880526312,Debit,Online,1.0,1719.9700000000003,0.0036128234100145347,0
5.430310076006534,Debit,ATM,1.0,832.8199999999997,0.006520388650608791,0
7.076535565209424,Debit,Online,1.0,7696.16,0.0009194891433141339,0
4.059407992341204,Credit,Online,1.0,7004.63,0.0005795321083826876,0
6.447020560356716,Debit,ATM,1.0,6385.69,0.0010096043748374422,0
4.101651137404539,Debit,Online,1.0,5472.03,0.0007495666393283278,0
5.234791665668158,Debit,Branch,1.0,8602.22,0.000608539617176444,0
5.444407072419931,Debit,Online,1.0,162.52999999999975,0.03349785930219919,1
4.191017449482361,Credit,Online,1.0,9370.9,0.000447237453124237,0
6.12706567135952,Credit,Online,1.0,8570.82,0.0007148750844561901,0
6.315394167233628,Credit,ATM,1.0,522.0799999999999,0.012096602373623835,1
5.935211605557184,Debit,ATM,1.0,836.6700000000001,0.007093850150656878,0
5.325737962124029,Credit,Branch,1.0,364.72000000000025,0.014602264647152408,1
6.043297695748,Debit,Branch,1.0,8557.32,0.0007062138257944417,0
4.585885424576224,Debit,ATM,4.0,1579.5699999999997,0.0029032492542738347,0
4.833022633030035,Debit,Branch,1.0,129.28999999999996,0.03738125634614166,1
4.315886832169337,Debit,Online,1.0,6474.41,0.0006666069699275564,0
4.362206507224575,Debit,Online,1.0,1380.21,0.0031605382566576206,0
4.674323044676408,Debit,ATM,4.0,7487.79,0.0006242593668727065,0
5.509104895652662,Debit,Branch,1.0,7986.63,0.0006897909250399696,0
6.435204408269707,Debit,ATM,1.0,7322.01,0.0008788849521195446,0
3.8006444174447567,Debit,ATM,1.0,9929.43,0.00038276561871571427,0
7.157626444037326,Debit,Branch,1.0,1830.98,0.003909177841392815,0
1.1085626195212779,Credit,ATM,1.0,3012.31,0.00036801080218201634,0
6.64853107934684,Debit,Online,1.0,7198.8,0.0009235610211904646,0
5.565707441981806,Debit,Branch,1.0,10980.38,0.0005068774889376597,0
5.878015854600402,Credit,Branch,1.0,868.3500000000004,0.006769178159260245,0
3.334701390373791,Credit,Branch,1.0,3773.29,0.0008837649346784657,0
4.794881041213901,Debit,ATM,1.0,6697.77,0.0007158921613034165,0
4.676467067870125,Debit,Online,1.0,9410.99,0.0004969155283205727,0
2.5680215564985067,Debit,Online,1.0,6213.32,0.0004133090773528634,0
5.90454407507728,Debit,Branch,2.0,368.77999999999975,0.01601102032393641,1
3.4137844971676268,Credit,Branch,1.0,1663.31,0.00205240424043959,0
5.770973724196525,Debit,ATM,1.0,711.6599999999999,0.008109172532091752,0
5.8611850043410625,Credit,Online,1.0,2403.25,0.002438857798538905,0
5.105581771405209,Credit,Branch,1.0,5957.37,0.000857019418200372,0
5.144758178421734,Debit,Branch,1.0,801.0100000000002,0.006422838888921874,0
5.572990184406177,Credit,ATM,1.0,5711.71,0.0009757130849439486,0
3.74926875412672,Debit,Online,1.0,928.3299999999999,0.004038724111170253,0
4.807539438085824,Credit,Branch,1.0,7365.28,0.0006527300303702196,0
5.8620959067667,Debit,Branch,1.0,5839.38,0.0010038901230551354,0
5.400016186372871,Credit,Online,1.0,5116.98,0.001055313131255509,0
3.5397992310997837,Debit,ATM,1.0,3641.07,0.0009721865361277896,0
4.661455996998683,Debit,ATM,1.0,1352.19,0.0034473380198013852,0
5.5104808570190835,Debit,Online,1.0,7299.86,0.0007548748684246451,0
3.9090184964078474,Debit,ATM,1.0,1503.56,0.002599842039163883,0
5.808142489980444,Debit,ATM,1.0,5943.13,0.0009772867983671002,0
4.779963476361254,Debit,Online,1.0,895.6599999999999,0.0053368057927739515,0
4.4495684538935185,Credit,Branch,1.0,5669.1,0.0007848809253484207,0
5.69251928237749,Debit,Online,1.0,1061.96,0.00536038954609602,0
6.244807472153034,Debit,Branch,1.0,1592.94,0.003920303007112078,0
6.900901847781122,Debit,ATM,1.0,6215.96,0.0011101908390304975,0
4.560068212075671,Debit,Online,1.0,6171.89,0.000738844699447808,0
4.39974375547904,Debit,Branch,1.0,5987.67,0.0007348006412307801,0
4.0118683403978626,Debit,Online,1.0,14783.33,0.00027137785197229496,0
5.192289961902507,Credit,Branch,4.0,4708.29,0.0011027973981852018,0
6.253540308423979,Debit,Online,1.0,1806.0,0.003462646903887329,0
2.4553061800117097,Debit,Online,1.0,13240.719999999998,0.00018543600197055152,0
5.29641555925844,Credit,Branch,1.0,1196.0699999999997,0.004428181928527604,0
4.682408966328894,Debit,Branch,1.0,1408.0699999999997,0.0033254092242044563,0
4.945705585343674,Debit,ATM,3.0,271.77999999999975,0.018197459656065486,1
5.747703661714129,Debit,ATM,4.0,9419.27,0.0006102069121825277,0
5.8496417325939065,Debit,Branch,1.0,9551.64,0.0006124227601326361,0
4.934905494670872,Debit,Branch,1.0,1070.4700000000007,0.004610036240778595,0
5.069029980473338,Debit,ATM,1.0,9374.24,0.0005407403672695382,0
6.722641828477388,Credit,Online,1.0,4253.18,0.0015806154050559361,0
6.0787883752796565,Debit,ATM,1.0,6981.03,0.0008707580937596295,0
4.71393490077948,Debit,Online,1.0,10483.93,0.0004496343356717404,0
5.800304041646823,Debit,Online,1.0,9588.07,0.0006049501142196727,0
6.455827296463632,Debit,ATM,1.0,1238.1099999999997,0.00521425987711788,0
6.64764946230046,Debit,Branch,1.0,1244.9300000000003,0.005339777708220639,0
5.170881643238353,Debit,Branch,1.0,1040.25,0.004970806674581478,0
2.1174596088673567,Debit,Branch,1.0,5757.67,0.0003677632807831967,0
5.171335904787247,Debit,ATM,1.0,1712.65,0.003019493711373735,0
3.5127387563950627,Debit,Online,4.0,1544.88,0.0022737939234068593,0
4.810719868901253,Debit,Online,1.0,13293.829999999998,0.00036187613869749285,0
4.0451543180313285,Debit,ATM,1.0,8839.67,0.00045761372517649085,0
6.053734872834107,Credit,Online,1.0,6239.89,0.0009701669216657881,0
3.5879535355239756,Debit,Branch,1.0,8459.18,0.0004241490943003401,0
3.6035938598315758,Debit,Branch,1.0,9073.17,0.0003971703230327634,0
1.4906543764441333,Debit,ATM,1.0,7561.33,0.0001971418224629715,0
7.202847329608931,Credit,Branch,1.0,694.0299999999997,0.01037829392043363,1
4.941856685367686,Credit,Online,1.0,2276.57,0.002170746643136611,0
5.544864895641263,Credit,ATM,1.0,2791.12,0.0019866092807329233,0
4.7545380176389145,Debit,Online,1.0,9808.97,0.00048471327954295205,0
5.14813380728189,Debit,ATM,1.0,6324.09,0.0008140513192065697,0
5.13308888718026,Debit,ATM,2.0,13406.0,0.00038289488939130794,0
6.044436431874088,Debit,Branch,1.0,6581.55,0.0009183910221563563,0
6.014839218424433,Debit,Branch,1.0,3140.79,0.0019150720737211076,0
7.059119222320818,Credit,Online,1.0,10357.26,0.0006815624231041933,0
5.8382259512056915,Credit,Branch,1.0,461.8299999999999,0.012641504344007645,1
6.365972041760872,Debit,ATM,1.0,5670.0,0.0011227463918447528,0
6.712397113675864,Credit,Branch,1.0,4040.32,0.001661352841773474,0
5.539182950849863,Debit,Branch,1.0,220.51000000000022,0.025119871891636406,1
3.170105660498771,Debit,Online,1.0,3634.76,0.0008721636808201637,0
5.589381214346226,Credit,Online,1.0,7180.48,0.0007784133114144801,0
5.928551371047852,Credit,Online,1.0,1389.71,0.004266034907314177,0
5.829974499893961,Credit,ATM,1.0,5002.7,0.0011653656025531803,0
6.698711852046709,Debit,ATM,1.0,9239.12,0.0007250378663818612,0
2.382320061012899,Debit,ATM,1.0,666.4200000000001,0.003574802768538346,0
4.9168373036903334,Credit,Branch,1.0,11351.64,0.0004331389388396653,0
5.8320290941007285,Debit,ATM,1.0,7234.15,0.0008061802829772567,0
5.650557491196657,Debit,Branch,1.0,2049.51,0.002757028504956745,0
4.624874769262426,Debit,ATM,1.0,8865.27,0.000521684592715383,0
4.520483377820898,Debit,Branch,1.0,3908.47,0.0011565864335199559,0
6.486389421342295,Debit,ATM,1.0,5587.44,0.0011608875301284908,0
5.773153052580872,Debit,Online,1.0,438.75,0.013158183595595929,1
3.749739342370699,Debit,Online,1.0,609.6000000000004,0.006151147215164941,0
4.284000269375321,Credit,Branch,1.0,2393.73,0.0017896756398480744,0
6.14874603512232,Credit,Branch,1.0,3914.84,0.0015706251175324534,0
5.465525285531943,Debit,Branch,1.0,818.3599999999997,0.006678632002450346,0
5.0771718178965,Debit,Branch,1.0,304.4399999999996,0.016677085198659253,1
3.947969132201615,Credit,Online,1.0,9553.42,0.00041325191734490913,0
4.058544658090914,Credit,Branch,1.0,3034.67,0.0013373924209517268,0
3.054944133185837,Debit,ATM,1.0,5515.32,0.0005539015203442923,0
3.9396381724611196,Debit,Branch,1.0,1677.0100000000002,0.0023492037450335837,0
4.315886832169337,Debit,Branch,1.0,4055.55,0.0010641927314835897,0
4.792562199595151,Debit,ATM,1.0,9899.94,0.0004841001258184055,0
7.12451851933206,Debit,Branch,1.0,756.7399999999998,0.009414750798586892,1
4.7671189529741085,Debit,Branch,1.0,2620.74,0.0018189972881599433,0
7.560137755047389,Debit,ATM,1.0,11090.24,0.0006816928898785517,0
5.973707825518723,Debit,ATM,1.0,2174.16,0.0027475934731188024,0
5.05790048656337,Credit,Branch,1.0,7854.1,0.0006439821859363548,0
6.059123195581797,Credit,Branch,1.0,8253.65,0.0007341143852212127,0
6.097354922365414,Debit,ATM,1.0,874.1499999999996,0.006975181516168208,0
4.632396172241683,Debit,Branch,1.0,6043.25,0.0007665405489167116,0
4.227855121296273,Debit,Branch,1.0,2766.12,0.0015284424107756514,0
5.790846628030911,Debit,Online,1.0,8171.26,0.0007086846616103514,0
5.0724200270372055,Debit,ATM,1.0,5401.21,0.0009391266081186004,0
4.043402083484526,Debit,Online,1.0,3548.02,0.0011396221226158214,0
5.667395077203811,Debit,Online,1.0,160.82999999999993,0.03523841992892229,1
5.508051410952312,Credit,Branch,1.0,752.25,0.007322102241203044,0
5.031613700481447,Credit,Online,4.0,2459.84,0.002045504463899848,0
4.747970984619762,Credit,Branch,1.0,469.1199999999999,0.010121015911940742,0
5.9249774620856215,Credit,Online,1.0,8441.61,0.0007018776586557446,0
6.225805176515408,Debit,Online,1.0,3806.16,0.0016357181980037026,0
4.845917871250658,Debit,ATM,4.0,6133.41,0.0007900854290272242,0
6.71070579678357,Debit,Branch,1.0,8802.97,0.000762322920194299,0
6.895490371562065,Credit,Online,1.0,14881.77,0.00046335149458442103,0
2.2375130962503307,Debit,ATM,1.0,1106.3400000000001,0.0020224461704795166,0
5.2907387210244865,Credit,Online,1.0,5005.33,0.0010570209598614734,0
6.459857504918618,Debit,Branch,1.0,7949.03,0.0008126598471659822,0
2.6755270093966503,Debit,ATM,1.0,259.77000000000044,0.010299599681973862,0
6.070968648220581,Debit,ATM,1.0,2114.3,0.0028713846891253413,0
5.930041168870556,Debit,ATM,2.0,5495.3,0.001079111453218109,0
6.467201708201478,Debit,Branch,1.0,8461.46,0.000764312743687344,0
4.375002019736917,Credit,Online,1.0,6870.84,0.0006367492213086435,0
4.946772100429302,Debit,Branch,1.0,5058.83,0.0009778490481847234,0
6.21658614080582,Debit,Branch,1.0,8885.0,0.0006996720473612964,0
2.404238746720546,Debit,Online,1.0,530.8099999999995,0.004529377266283636,0
4.800901429691963,Debit,ATM,1.0,9379.53,0.0005118488271471438,0
6.362148406375523,Debit,Branch,1.0,6475.13,0.000982551455549856,0
4.789988622980633,Debit,Branch,5.0,319.03999999999996,0.01501375571390929,0
5.641623342747815,Debit,Online,1.0,5298.85,0.0010646882517426895,0
3.7709201644501458,Debit,Online,1.0,490.5699999999997,0.007686813634022585,0
4.35709336812867,Debit,ATM,1.0,11310.27,0.0003852333647320783,0
3.1608228934195837,Debit,ATM,1.0,3988.75,0.0007924344452319124,0
6.345215219529468,Debit,ATM,1.0,7484.32,0.000847801165573976,0
3.293612170982218,Credit,Online,5.0,4815.11,0.0006840159769935751,0
4.672267929520586,Debit,Branch,1.0,5963.1,0.0007835300312789995,0
6.59890404595274,Debit,ATM,5.0,10427.0,0.0006328669843629143,0
5.861213482605029,Credit,ATM,1.0,296.47000000000025,0.01977000533809579,1
7.049411079050077,Debit,ATM,1.0,1100.0599999999995,0.006408205987894905,0
5.218570448457781,Debit,Online,1.0,910.2600000000002,0.005733054784843944,0
5.632179055796509,Debit,Branch,1.0,6684.34,0.0008425931439447524,0
6.155494833929685,Debit,ATM,1.0,8524.09,0.0007221292635259556,0
5.570974629731707,Debit,ATM,1.0,5126.65,0.001086669585349228,0
5.902742617047178,Debit,Branch,1.0,873.8900000000003,0.006754560204419805,0
5.357057861570636,Debit,Branch,1.0,7059.77,0.0007588147859731802,0
3.1130707659712242,Debit,ATM,1.0,11991.24,0.00025961208064978784,0
4.167904765330129,Debit,ATM,1.0,8086.04,0.0005154444901743762,0
5.777218792729383,Debit,ATM,1.0,12626.49,0.0004575474888689514,0
2.5733752977756086,Debit,Branch,1.0,1730.2799999999997,0.0014872594596100756,0
6.466984185166485,Debit,Branch,1.0,3143.17,0.0020574719742057945,0
5.353988563918498,Debit,ATM,1.0,1242.4899999999998,0.004309079802585283,0
5.751460909972942,Credit,Branch,1.0,1886.3599999999997,0.0030489731069201498,0
4.61274145148441,Debit,Branch,1.0,416.8900000000003,0.011064648831762204,0
4.756345013785209,Debit,Branch,1.0,5929.08,0.0008022062468012584,0
3.544142657647253,Debit,Online,1.0,479.0799999999999,0.007397809671954279,0
6.213787762038289,Credit,Online,1.0,5862.99,0.0010598325704183754,0
4.603268378698495,Debit,Branch,1.0,797.1000000000004,0.005775019920577995,0
1.0543120297715296,Debit,ATM,1.0,7287.94,0.00014466530045134608,0
4.381026134340298,Credit,Online,1.0,5624.86,0.0007788684757201992,0
5.274485633294691,Credit,Branch,1.0,2988.41,0.001764980586095257,0
3.3921566370100065,Debit,ATM,1.0,2712.96,0.0012503526174395332,0
4.668426635623106,Debit,Online,1.0,1433.6599999999999,0.0032562997053833193,0
6.604404423115734,Debit,Online,1.0,7336.56,0.0009002045131662295,0
5.475877606240281,Debit,ATM,1.0,475.6300000000001,0.011512893648905174,1
6.017643858891285,Debit,Branch,1.0,11698.15,0.0005144098732612224,0
4.33768282082183,Credit,Online,1.0,1034.35,0.004193631576175991,0
4.300680995219929,Debit,ATM,1.0,12042.79,0.0003571166644290545,0
3.6916256797819615,Debit,Online,1.0,518.54,0.007119268869855446,0
7.178385287866661,Debit,ATM,1.0,1258.9300000000003,0.005701973332799249,0
6.59356494664956,Debit,ATM,1.0,9127.65,0.0007223726749654991,0
4.930798120854626,Debit,ATM,1.0,4471.05,0.0011028277744273766,0
6.225963382460326,Debit,Online,1.0,6214.54,0.0010018381702361434,0
5.920156497663592,Credit,Branch,1.0,1187.04,0.004987326878334854,0
6.066919825522588,Debit,Online,1.0,354.89999999999964,0.017094730418443206,1
5.443802033290018,Debit,Branch,1.0,791.46,0.006878177081953781,0
4.809823847988456,Debit,ATM,1.0,5878.89,0.0008181517000637258,0
4.603869340255043,Debit,Online,1.0,533.1999999999998,0.008634413616366108,0
4.775334812511415,Debit,ATM,1.0,897.9400000000005,0.005318100109702314,0
5.503867049461198,Debit,Branch,1.0,9159.56,0.0006008877117962652,0
5.7774355814696055,Debit,ATM,1.0,4392.73,0.0013152266543739973,0
6.9973491517903526,Debit,Branch,1.0,1390.98,0.0050305174422244185,0
5.649783769557158,Debit,Online,1.0,2008.77,0.002812558814376133,0
5.851196226545027,Debit,Online,1.0,6356.96,0.0009204393651280024,0
5.947042329555235,Debit,Online,1.0,6009.12,0.0009896694240677912,0
5.96524890028957,Debit,ATM,1.0,7896.85,0.0007553959997073281,0
3.4085039568445934,Debit,ATM,1.0,1649.4300000000003,0.002066473846627336,0
3.865979066926739,Debit,Branch,1.0,2840.43,0.00136105415973123,0
5.856904053712287,Debit,Online,1.0,3274.96,0.0017883894929130429,0
